CountryName,CountryCode,SeriesName,SeriesCode,2010[YR2010],2011[YR2011],2012[YR2012],2013[YR2013],2014[YR2014]
Solomon Islands,SLB,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,4.199999809,4.099999905,4.300000191,4.300000191,.. 
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.873609696,4.997474341,4.834156296,4.226467236,2.361633257
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,23868572609,28319399054,28545148936,30908761928,31920815648
Latvia,LVA,Internet users (per 100 people),IT.NET.USER.P2,68.42,69.74995456,73.11994377,75.2344,75.83
Latvia,LVA,Rural population,SP.RUR.TOTL,677678,666934,660177,654593,648436
Latvia,LVA,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,54.31124998,54.29801697,54.26637998,54.22154756,54.17185679
Latvia,LVA,Population growth (annual %),SP.POP.GROW,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-1.113976603
Latvia,LVA,  Population- total  ,SP.POP.TOTL,2097555,2059709,2034319,2012647,1990351
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.830929727,6.926744162,6.142574115,5.348768364,3.508292804
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,11379.23564,13749.22334,14031.79587,15357.26927,16037.7821
Latvia,LVA,  Labor force- total  ,SL.TLF.TOTL.IN,1062383,1039596,1050359,1044148,.. 
Latvia,LVA,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,50.34700292,50.03289739,49.94292428,49.94646353,.. 
Latvia,LVA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.432988856,0.514622988,0.505541439,0.508548597,..
Latvia,LVA,Surface area (sq. km),AG.SRF.TOTL.K2,64510,64480,64480,64490,64490
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,33.70107648,33.1142926,32.71661306,32.36287184,32.00435761
Latvia,LVA,Arable land (% of land area),AG.LND.ARBL.ZS,18.84640103,18.61736334,18.94499839,19.42434475,..
Latvia,LVA,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,18.70000076,16.20000076,14.89999962,11.10000038,.. 
Latvia,LVA,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,15.69999981,13.80000019,13.80000019,10.5,.. 
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.601934441,0.96877971,2.748768782,0.742155987,2.23473697
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,4.29E+11,4.98E+11,5.10E+11,5.22E+11,5.00E+11
Norway,NOR,Internet users (per 100 people),IT.NET.USER.P2,93.39,93.48998265,94.64997805,95.0534,96.3
Norway,NOR,Rural population,SP.RUR.TOTL,1021756,1021079,1020527,1019023,1016611
Norway,NOR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.02442116,49.93242759,49.84067526,49.75526463,49.68329264
Norway,NOR,Population growth (annual %),SP.POP.GROW,1.24566618,1.297189391,1.313440989,1.209141589,1.11300003
Norway,NOR,  Population- total  ,SP.POP.TOTL,4889252,4953088,5018573,5079623,5136475
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.643457019,-0.332518192,1.408048397,-0.468624542,1.103173151
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,87646.2701,100575.1173,101563.7027,102832.2587,97363.09325
Norway,NOR,  Labor force- total  ,SL.TLF.TOTL.IN,2608240,2634789,2680297,2695091,.. 
Norway,NOR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,47.02151642,47.20757526,47.02646759,47.12582989,.. 
Norway,NOR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.937413735,0.927968046,0.962579893,0.957296062,..
Norway,NOR,Surface area (sq. km),AG.SRF.TOTL.K2,385178,385178,385178,385178,385178
Norway,NOR,Population density (people per sq. km of land area),EN.POP.DNST,13.38622568,13.56100152,13.74029213,13.90744021,14.06309464
Norway,NOR,Arable land (% of land area),AG.LND.ARBL.ZS,2.260674342,2.239592602,2.222891484,2.207504552,..
Norway,NOR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,3.599999905,3.299999952,3.200000048,3.5,.. 
Norway,NOR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,3,3.099999905,2.799999952,3.299999952,.. 
Czech Republic,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.295089115,1.963780536,-0.808400773,-0.701654025,1.991617327
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2.07E+11,2.27E+11,2.07E+11,2.09E+11,2.06E+11
Czech Republic,CZE,Internet users (per 100 people),IT.NET.USER.P2,68.82,70.49,73.43000782,74.1104,79.71
Czech Republic,CZE,Rural population,SP.RUR.TOTL,2801381,2814526,2825825,2832545,2835856
Czech Republic,CZE,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.93288353,50.89577211,50.87800935,50.87340216,50.87242639
Czech Republic,CZE,Population growth (annual %),SP.POP.GROW,0.291361674,0.206747667,0.139925656,0.033169946,-0.035253542
Czech Republic,CZE,  Population- total  ,SP.POP.TOTL,10474410,10496088,10510785,10514272,10510566
Czech Republic,CZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.99747421,1.753190568,-0.94709821,-0.734585771,2.027579323
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,19763.9638,21656.39764,19670.40261,19858.34346,19553.92995
Czech Republic,CZE,  Labor force- total  ,SL.TLF.TOTL.IN,5236138,5238991,5282878,5337984,.. 
Czech Republic,CZE,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,43.30153254,43.44783184,43.67503849,44.02049538,.. 
Czech Republic,CZE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.544695346,0.510594502,0.506352787,0.451481308,..
Czech Republic,CZE,Surface area (sq. km),AG.SRF.TOTL.K2,78870,78870,78870,78870,78870
Czech Republic,CZE,Population density (people per sq. km of land area),EN.POP.DNST,135.6086225,135.8892802,136.0971773,136.1423281,136.0943416
Czech Republic,CZE,Arable land (% of land area),AG.LND.ARBL.ZS,41.0538581,40.96323149,40.87789719,40.7743105,..
Czech Republic,CZE,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,7.300000191,6.699999809,7,6.900000095,.. 
Czech Republic,CZE,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,8.5,7.900000095,8.199999809,8.199999809,.. 
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.094071762,6.414350738,-0.700000351,9.396806409,4.6
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,5811604052,7015206498,7284686576,7985349731,7944184930
Moldova,MDA,Internet users (per 100 people),IT.NET.USER.P2,32.3,38,43.37,45,46.6
Moldova,MDA,Rural population,SP.RUR.TOTL,1963185,1963012,1962826,1961517,1958687
Moldova,MDA,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.92233632,51.90505396,51.8988631,51.90268634,51.91418202
Moldova,MDA,Population growth (annual %),SP.POP.GROW,-0.099864634,-0.057820587,-0.01311889,-0.026776865,-0.060885746
Moldova,MDA,  Population- total  ,SP.POP.TOTL,3562045,3559986,3559519,3558566,3556400
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.201074285,6.475897932,-0.686972439,9.426103367,4.663705882
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1631.535832,1970.571373,2046.536787,2243.979662,2233.771491
Moldova,MDA,  Labor force- total  ,SL.TLF.TOTL.IN,1219231,1240358,1195488,1218279,.. 
Moldova,MDA,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,48.19012968,48.22978527,48.58158342,48.53485942,.. 
Moldova,MDA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.634252246,0.624819609,0.648270832,0.636143281,..
Moldova,MDA,Surface area (sq. km),AG.SRF.TOTL.K2,33850,33850,33850,33850,33850
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,124.1693101,124.0975355,124.0380179,123.9184455,123.8430198
Moldova,MDA,Arable land (% of land area),AG.LND.ARBL.ZS,55.19025875,55.12937595,55.20389531,55.23114355,..
Moldova,MDA,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,7.400000095,6.699999809,5.599999905,5.099999905,.. 
Moldova,MDA,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,5.699999809,5.599999905,4.300000191,3.900000095,.. 
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.642974764,4.985647093,2.669166448,4.381457983,2.555054982
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,90770208620,99210991483,95903875574,1.04E+11,1.07E+11
Morocco,MAR,Internet users (per 100 people),IT.NET.USER.P2,52,46.1074826,55.41605319,56,56.8
Morocco,MAR,Rural population,SP.RUR.TOTL,13586711,13601289,13623460,13648696,13670584
Morocco,MAR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.7819688,50.75873378,50.72083019,50.67389208,50.62525937
Morocco,MAR,Population growth (annual %),SP.POP.GROW,1.230866063,1.312602228,1.380524206,1.410372655,1.390819379
Morocco,MAR,  Population- total  ,SP.POP.TOTL,32107739,32531964,32984190,33452686,33921203
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.350257594,3.596054245,1.246164115,2.907150976,1.127428357
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2782.671797,3001.177816,2860.926086,3056.118453,3103.191488
Morocco,MAR,  Labor force- total  ,SL.TLF.TOTL.IN,11546230,11786152,12008703,12255617,.. 
Morocco,MAR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,26.71724017,26.79358793,26.91473842,26.97726275,.. 
Morocco,MAR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.128833394,2.085498303,2.046848856,2.005610978,..
Morocco,MAR,Surface area (sq. km),AG.SRF.TOTL.K2,446550,446550,446550,446550,446550
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,71.94205467,72.89259243,73.90587049,74.95560385,76.00538427
Morocco,MAR,Arable land (% of land area),AG.LND.ARBL.ZS,17.31861976,17.48554784,18.03047278,18.02599149,..
Morocco,MAR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,9.100000381,8.899999619,9,9.199999809,.. 
Morocco,MAR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,9.699999809,10.19999981,10,9.800000191,.. 
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,5350674803,6074884389,..,..,..
Monaco,MCO,Internet users (per 100 people),IT.NET.USER.P2,75,80.3,87,90.7,92.4
Monaco,MCO,Rural population,SP.RUR.TOTL,0,0,0,0,0
Monaco,MCO,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,..,..,..,..,.. 
Monaco,MCO,Population growth (annual %),SP.POP.GROW,1.34982103,0.929309441,0.576463195,0.330967045,0.252824448
Monaco,MCO,  Population- total  ,SP.POP.TOTL,36845,37189,37404,37528,37623
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,145221.1916,163351.6467,..,..,..
Monaco,MCO,  Labor force- total  ,SL.TLF.TOTL.IN,..,..,..,..,.. 
Monaco,MCO,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,..,..,..,..,.. 
Monaco,MCO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Monaco,MCO,Surface area (sq. km),AG.SRF.TOTL.K2,2,2,2,2,2
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,18422.5,18594.5,18702,18764,18811.5
Monaco,MCO,Arable land (% of land area),AG.LND.ARBL.ZS,..,..,..,..,..
Monaco,MCO,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
Monaco,MCO,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.598965911,3.429818477,0.948354662,-1.751960547,5.3
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,12370530144,16691360425,16953952578,16111135786,17256754269
Brunei Darussalam,BRN,Internet users (per 100 people),IT.NET.USER.P2,53,56,60.27306504,64.5,68.77
Brunei Darussalam,BRN,Rural population,SP.RUR.TOTL,96320,96378,96419,96451,96472
Brunei Darussalam,BRN,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,48.35393667,48.34907609,48.36922212,48.40546393,48.44511421
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,1.594637459,1.549331208,1.507938953,1.465612377,1.422402986
Brunei Darussalam,BRN,  Population- total  ,SP.POP.TOTL,393302,399443,405512,411499,417394
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.97586009,1.839697946,-0.562465152,-3.181395399,3.812811636
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,31453.00594,41786.58889,41808.75678,39152.30848,41344.04009
Brunei Darussalam,BRN,  Labor force- total  ,SL.TLF.TOTL.IN,190721,194280,197450,200383,.. 
Brunei Darussalam,BRN,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,39.87290335,39.83786288,39.80349456,39.7748312,.. 
Brunei Darussalam,BRN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.850016516,4.761169446,4.684730311,4.616160053,..
Brunei Darussalam,BRN,Surface area (sq. km),AG.SRF.TOTL.K2,5770,5770,5770,5770,5770
Brunei Darussalam,BRN,Population density (people per sq. km of land area),EN.POP.DNST,74.63036053,75.79563567,76.94724858,78.08330171,79.20189753
Brunei Darussalam,BRN,Arable land (% of land area),AG.LND.ARBL.ZS,0.759013283,0.759013283,0.759013283,0.948766603,..
Brunei Darussalam,BRN,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,3.700000048,3.700000048,3.799999952,3.799999952,.. 
Brunei Darussalam,BRN,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,4,3.900000095,4,4.099999905,.. 
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.954673156,2.705141495,1.830396564,3.470455989,3.799808139
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,3140495193,3646434943,3849837085,3855042259,4029989729
Fiji,FJI,Internet users (per 100 people),IT.NET.USER.P2,20,28,33.74235675,37.1,41.8
Fiji,FJI,Rural population,SP.RUR.TOTL,414256,414461,414386,414040,413493
Fiji,FJI,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,48.95959309,48.98383193,49.01974243,49.06318889,49.1090304
Fiji,FJI,Population growth (annual %),SP.POP.GROW,0.946142309,0.853949457,0.784506905,0.721402614,0.674955886
Fiji,FJI,  Population- total  ,SP.POP.TOTL,859952,867327,874158,880487,886450
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.98516911,1.831825642,1.034655474,2.726703366,3.101564294
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,3651.942426,4204.22164,4404.051768,4378.306845,4546.212114
Fiji,FJI,  Labor force- total  ,SL.TLF.TOTL.IN,335825,338854,341807,344579,.. 
Fiji,FJI,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,33.46385766,33.48757872,33.60902498,33.64482455,.. 
Fiji,FJI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.042209484,1.032893222,1.023969667,1.015732241,..
Fiji,FJI,Surface area (sq. km),AG.SRF.TOTL.K2,18270,18270,18270,18270,18270
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,47.06907499,47.4727422,47.84663383,48.19304871,48.51943076
Fiji,FJI,Arable land (% of land area),AG.LND.ARBL.ZS,9.031198686,9.031198686,9.031198686,9.031198686,..
Fiji,FJI,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,8.399999619,8.399999619,8.5,8.100000381,.. 
Fiji,FJI,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,11.89999962,11.89999962,12,11.39999962,.. 
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.680816911,1.327171806,2.663803757,3.011454774,2.46706977
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,3527776867,3806792359,3760602923,3530226512,3400422936
Swaziland,SWZ,Internet users (per 100 people),IT.NET.USER.P2,11.04,18.13,20.78178258,24.7,27.1
Swaziland,SWZ,Rural population,SP.RUR.TOTL,936717,952689,968432,983792,998601
Swaziland,SWZ,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.84130384,50.78369725,50.72355634,50.66250027,50.60317765
Swaziland,SWZ,Population growth (annual %),SP.POP.GROW,1.657974402,1.605451163,1.574075358,1.526576224,1.466122343
Swaziland,SWZ,  Population- total  ,SP.POP.TOTL,1193148,1212458,1231694,1250641,1269112
Swaziland,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.008873491,-0.28659765,1.060450222,1.450848626,0.975736266
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2956.696795,3139.731322,3053.19578,2822.733712,2679.371826
Swaziland,SWZ,  Labor force- total  ,SL.TLF.TOTL.IN,413019,424347,434933,446102,.. 
Swaziland,SWZ,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,39.65725548,39.45191082,39.40974817,39.21278093,.. 
Swaziland,SWZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Swaziland,SWZ,Surface area (sq. km),AG.SRF.TOTL.K2,17360,17360,17360,17360,17360
Swaziland,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,69.36906977,70.49174419,71.61011628,72.71168605,73.7855814
Swaziland,SWZ,Arable land (% of land area),AG.LND.ARBL.ZS,10.1744186,10.1744186,10.1744186,10.1744186,..
Swaziland,SWZ,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,22.79999924,22.70000076,22.5,22.5,.. 
Swaziland,SWZ,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,26,26,25.60000038,25.60000038,.. 
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.827314045,2.704198974,1.602037893,1.424738518,2.409658361
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,89011920530,97525437865,92747389763,97712677179,99790145653
Slovak Republic,SVK,Internet users (per 100 people),IT.NET.USER.P2,75.71,74.43999717,76.70999012,77.8826,79.98
Slovak Republic,SVK,Rural population,SP.RUR.TOTL,2443126,2461123,2478672,2493138,2505680
Slovak Republic,SVK,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.52150143,51.52296726,51.52468029,51.52651049,51.5281878
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,0.093191273,0.128936463,0.170183855,0.107458009,0.094406353
Slovak Republic,SVK,  Population- total  ,SP.POP.TOTL,5391428,5398384,5407579,5413393,5418506
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.729669641,2.571861147,1.429274677,1.31580805,2.313022761
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16509.89692,18065.67259,17151.37028,18050.17245,18416.54243
Slovak Republic,SVK,  Labor force- total  ,SL.TLF.TOTL.IN,2696467,2702467,2732113,2736154,.. 
Slovak Republic,SVK,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,44.78100418,44.42655544,44.57637733,44.6637872,.. 
Slovak Republic,SVK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.585914829,0.586501149,0.580137059,0.57928026,..
Slovak Republic,SVK,Surface area (sq. km),AG.SRF.TOTL.K2,49037,49036,49036,49036,49036
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,112.1088769,112.2605224,112.4517343,112.5726377,112.6789636
Slovak Republic,SVK,Arable land (% of land area),AG.LND.ARBL.ZS,28.94512487,28.93029446,28.95316919,28.98852104,..
Slovak Republic,SVK,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,14.39999962,13.5,13.89999962,14.19999981,.. 
Slovak Republic,SVK,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,14.60000038,13.5,14.39999962,14.5,.. 
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.221819153,0.612801297,-2.639506751,-0.998492962,2.636709894
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,47972980132,51248818460,46262747034,47989855095,49416055609
Slovenia,SVN,Internet users (per 100 people),IT.NET.USER.P2,70,67.33999481,68.34997453,72.6756,71.59
Slovenia,SVN,Rural population,SP.RUR.TOTL,1023472,1027489,1031542,1034838,1037399
Slovenia,SVN,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.45588751,50.39778575,50.38511674,50.4018512,50.42346138
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.436079485,0.207732702,0.210024306,0.135726229,0.10989356
Slovenia,SVN,  Population- total  ,SP.POP.TOTL,2048583,2052843,2057159,2059953,2062218
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.781372612,0.404012542,-2.843772872,-1.132772827,2.523980712
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,23417.64045,24964.80172,22488.65889,23296.57769,23962.57603
Slovenia,SVN,  Labor force- total  ,SL.TLF.TOTL.IN,1045524,1024519,1019501,1017237,.. 
Slovenia,SVN,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,45.4571105,45.6490314,45.87852292,45.97630641,.. 
Slovenia,SVN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.157314418,1.18104203,1.32908158,1.332039633,..
Slovenia,SVN,Surface area (sq. km),AG.SRF.TOTL.K2,20270,20270,20270,20270,20270
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,101.7171301,101.9286495,102.1429494,102.2816783,102.394141
Slovenia,SVN,Arable land (% of land area),AG.LND.ARBL.ZS,8.455809335,8.366434955,8.525322741,8.64448858,..
Slovenia,SVN,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,7.199999809,8.199999809,8.800000191,10.19999981,.. 
Slovenia,SVN,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,7,8.199999809,9.399999619,11.19999981,.. 
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.015959406,8.245909534,6.341361551,7.249002393,7.367421291
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,49565557439,59180578839,59391495533,67206129445,74941183242
Sri Lanka,LKA,Internet users (per 100 people),IT.NET.USER.P2,12,15,18.2854,21.9,25.8
Sri Lanka,LKA,Rural population,SP.RUR.TOTL,16869164,17048095,16608586,16734611,16857935
Sri Lanka,LKA,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.33915065,51.45473645,51.56419136,51.66463397,51.75258091
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,0.987770482,1.040421697,..,0.75960278,0.758721601
Sri Lanka,LKA,  Population- total  ,SP.POP.TOTL,20653000,20869000,20328000,20483000,20639000
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.954261843,7.125534027,9.171481415,6.437422284,6.555884021
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2399.920469,2835.812873,2921.65956,3281.068664,3631.047204
Sri Lanka,LKA,  Labor force- total  ,SL.TLF.TOTL.IN,8470850,8574175,8368189,8451000,.. 
Sri Lanka,LKA,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,32.87723192,33.06031193,33.23606816,33.4047095,.. 
Sri Lanka,LKA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.633738055,2.601999609,2.666048771,2.639924269,..
Sri Lanka,LKA,Surface area (sq. km),AG.SRF.TOTL.K2,65610,65610,65610,65610,65610
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,329.3414129,332.7858396,324.1588263,326.6305214,329.118163
Sri Lanka,LKA,Arable land (% of land area),AG.LND.ARBL.ZS,19.13570403,20.73034604,19.93302504,20.73034604,..
Sri Lanka,LKA,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,4.900000095,4.199999809,4,4.199999809,.. 
Sri Lanka,LKA,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,7.599999905,7.099999905,6.300000191,6.599999905,.. 
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.24037704,6.207448728,3.414361301,4.443213647,2.918389477
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2.36E+11,2.75E+11,2.90E+11,3.02E+11,3.08E+11
Singapore,SGP,Internet users (per 100 people),IT.NET.USER.P2,71,71,72,81,82
Singapore,SGP,Rural population,SP.RUR.TOTL,0,0,0,0,0
Singapore,SGP,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.65522259,50.67222588,50.67475871,50.66853728,50.66100847
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1.770661207,2.08576428,2.452462354,1.62070839,1.297297588
Singapore,SGP,  Population- total  ,SP.POP.TOTL,5076700,5183700,5312400,5399200,5469700
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,13.21781955,4.015154225,0.90900999,2.764136942,1.591854849
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,46569.68854,53122.24973,54578.17678,55979.75705,56286.79949
Singapore,SGP,  Labor force- total  ,SL.TLF.TOTL.IN,2819903,2905690,3017693,3066596,.. 
Singapore,SGP,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,43.50582272,43.92061782,44.20257462,44.23725851,.. 
Singapore,SGP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,5.230676374,5.079688473,4.891153606,4.81315439,..
Singapore,SGP,Surface area (sq. km),AG.SRF.TOTL.K2,712,714,716,717,717
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,7231.766382,7363.210227,7524.645892,7636.775106,7736.492221
Singapore,SGP,Arable land (% of land area),AG.LND.ARBL.ZS,0.911680912,0.894886364,0.892351275,0.806223479,..
